00:27:57.223 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.4.Final
00:53:14.826 [main] INFO  o.b.BTGatewayApplication - [logStarted,61] - Started BTGatewayApplication in 5.483 seconds (JVM running for 6.178)
00:53:14.830 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=butu-gateway-dev.yml, group=DEFAULT_GROUP
00:53:14.830 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=butu-gateway.yml, group=DEFAULT_GROUP
00:53:14.830 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=butu-gateway, group=DEFAULT_GROUP
00:53:14.942 [RMI TCP Connection(2)-192.168.49.1] INFO  c.a.c.s.d.c.SentinelConverter - [convert,79] - converter can not convert rules because source is empty
00:53:14.967 [nacos-grpc-client-executor-30] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [76d38367-d31e-4d85-9c41-7336f70c3b55] Receive server push request, request = NotifySubscriberRequest, requestId = 1
00:53:14.968 [nacos-grpc-client-executor-30] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [76d38367-d31e-4d85-9c41-7336f70c3b55] Ack server push request, request = NotifySubscriberRequest, requestId = 1
00:53:15.064 [nacos-grpc-client-executor-31] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [76d38367-d31e-4d85-9c41-7336f70c3b55] Receive server push request, request = NotifySubscriberRequest, requestId = 2
00:53:15.065 [nacos-grpc-client-executor-31] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [76d38367-d31e-4d85-9c41-7336f70c3b55] Ack server push request, request = NotifySubscriberRequest, requestId = 2
00:53:40.071 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
00:53:40.075 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
00:53:40.406 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
00:53:40.406 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@3aebac0c[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
00:53:40.406 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1664470394281_127.0.0.1_56581
00:53:40.408 [nacos-grpc-client-executor-47] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1664470394281_127.0.0.1_56581]Ignore complete event,isRunning:false,isAbandon=false
00:53:40.410 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@11f2e48f[Running, pool size = 8, active threads = 0, queued tasks = 0, completed tasks = 48]
01:08:21.746 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.4.Final
01:08:22.191 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0
01:08:22.235 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 24 ms to scan 1 urls, producing 3 keys and 6 values 
01:08:22.262 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 17 ms to scan 1 urls, producing 4 keys and 9 values 
01:08:22.274 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 3 keys and 10 values 
01:08:22.284 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 1 keys and 5 values 
01:08:22.292 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 7 values 
01:08:22.301 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 2 keys and 8 values 
01:08:22.303 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
01:08:22.303 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$460/0x0000000800f76448
01:08:22.304 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$461/0x0000000800f76668
01:08:22.304 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
01:08:22.304 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
01:08:22.309 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
01:08:23.033 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1664471302863_127.0.0.1_57029
01:08:23.034 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] Notify connected event to listeners.
01:08:23.034 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
01:08:23.034 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c2c7acbc-34b3-4434-a065-00dd03c0b3dd_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$475/0x00000008010ee940
01:08:23.096 [main] INFO  o.b.BTGatewayApplication - [logStartupProfileInfo,640] - The following 1 profile is active: "dev"
01:08:25.347 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
01:08:25.732 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
01:08:26.014 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 19e902c0-b4cf-48cb-9ed3-4c0bbcbc2493_config-0
01:08:26.014 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [19e902c0-b4cf-48cb-9ed3-4c0bbcbc2493_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
01:08:26.014 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [19e902c0-b4cf-48cb-9ed3-4c0bbcbc2493_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$460/0x0000000800f76448
